3.333330e-01 -9.988149e-02 3.307760e-02
3.333657e-01 -9.976704e-02 3.289815e-02
3.334020e-01 -9.964927e-02 3.272131e-02
3.334346e-01 -9.952418e-02 3.254112e-02
3.334693e-01 -9.941167e-02 3.236653e-02
3.334987e-01 -9.929182e-02 3.218556e-02
3.335349e-01 -9.917661e-02 3.200721e-02
3.335672e-01 -9.906197e-02 3.183445e-02
3.335975e-01 -9.894406e-02 3.165527e-02
3.336342e-01 -9.883075e-02 3.147872e-02
3.336642e-01 -9.871799e-02 3.130178e-02
3.336934e-01 -9.860593e-02 3.112438e-02
3.337263e-01 -9.849040e-02 3.094664e-02
3.337600e-01 -9.837957e-02 3.077434e-02
3.337899e-01 -9.826935e-02 3.059580e-02
3.338201e-01 -9.815963e-02 3.041975e-02
3.338519e-01 -9.804665e-02 3.024614e-02
3.338793e-01 -9.793811e-02 3.006930e-02
3.339148e-01 -9.783032e-02 2.989193e-02
3.339397e-01 -9.771914e-02 2.972006e-02
3.339746e-01 -9.761240e-02 2.954181e-02
3.340010e-01 -9.750635e-02 2.936915e-02
3.340321e-01 -9.740492e-02 2.919594e-02
3.340604e-01 -9.729215e-02 2.901936e-02
3.340889e-01 -9.718772e-02 2.884526e-02
3.341218e-01 -9.708802e-02 2.867364e-02
3.341457e-01 -9.698076e-02 2.849866e-02
3.341750e-01 -9.687846e-02 2.832021e-02
3.342064e-01 -9.677608e-02 2.815311e-02
3.342336e-01 -9.667495e-02 2.797674e-02
3.342576e-01 -9.657017e-02 2.780280e-02
3.342901e-01 -9.647367e-02 2.763125e-02
3.343147e-01 -9.637003e-02 2.745939e-02
3.343445e-01 -9.627066e-02 2.728682e-02
3.343671e-01 -9.617608e-02 2.711406e-02
3.343969e-01 -9.607441e-02 2.693758e-02
3.344248e-01 -9.597635e-02 2.676667e-02
3.344507e-01 -9.587973e-02 2.659515e-02
3.344737e-01 -9.578707e-02 2.642628e-02
3.345018e-01 -9.568729e-02 2.625369e-02
3.345288e-01 -9.559204e-02 2.608061e-02
3.345536e-01 -9.549733e-02 2.590713e-02
3.345826e-01 -9.540274e-02 2.573906e-02
3.346026e-01 -9.530911e-02 2.557048e-02
3.346302e-01 -9.522394e-02 2.539534e-02
3.346539e-01 -9.512307e-02 2.521972e-02
3.346821e-01 -9.503523e-02 2.506135e-02
3.347028e-01 -9.494339e-02 2.487871e-02
3.347287e-01 -9.485228e-02 2.471925e-02
3.347519e-01 -9.476582e-02 2.453574e-02
3.347779e-01 -9.467139e-02 2.438070e-02
3.347999e-01 -9.458591e-02 2.419626e-02
3.348243e-01 -9.450084e-02 2.404042e-02
3.348473e-01 -9.440848e-02 2.386031e-02
3.348721e-01 -9.432799e-02 2.369178e-02
3.348921e-01 -9.424047e-02 2.352839e-02
3.349178e-01 -9.414956e-02 2.335859e-02
3.349393e-01 -9.407111e-02 2.318215e-02
3.349597e-01 -9.398463e-02 2.301721e-02
3.349860e-01 -9.389955e-02 2.285155e-02
3.350043e-01 -9.381815e-02 2.267941e-02
3.350315e-01 -9.373311e-02 2.251248e-02
3.350507e-01 -9.365752e-02 2.234521e-02
3.350695e-01 -9.356958e-02 2.217129e-02
3.350938e-01 -9.349440e-02 2.200869e-02
3.351146e-01 -9.341132e-02 2.183950e-02
3.351336e-01 -9.333373e-02 2.166989e-02
3.351591e-01 -9.325152e-02 2.150526e-02
3.351749e-01 -9.317779e-02 2.133436e-02
3.351975e-01 -9.309764e-02 2.117455e-02
3.352179e-01 -9.302088e-02 2.099655e-02
3.352400e-01 -9.294901e-02 2.083562e-02
3.352558e-01 -9.286916e-02 2.066806e-02
3.352784e-01 -9.279432e-02 2.049982e-02
3.352958e-01 -9.271986e-02 2.033129e-02
3.353194e-01 -9.264533e-02 2.016771e-02
3.353358e-01 -9.257179e-02 1.999790e-02
3.353551e-01 -9.250271e-02 1.983311e-02
3.353748e-01 -9.243008e-02 1.967356e-02
3.353952e-01 -9.235276e-02 1.950152e-02
3.354088e-01 -9.228565e-02 1.932952e-02
3.354294e-01 -9.221368e-02 1.916794e-02
3.354517e-01 -9.215073e-02 1.900591e-02
3.354668e-01 -9.207578e-02 1.883723e-02
3.354841e-01 -9.200581e-02 1.866813e-02
3.355018e-01 -9.194414e-02 1.851014e-02
3.355165e-01 -9.187048e-02 1.833969e-02
3.355384e-01 -9.180502e-02 1.817440e-02
3.355537e-01 -9.174471e-02 1.800865e-02
3.355728e-01 -9.166894e-02 1.784743e-02
3.355906e-01 -9.161270e-02 1.768613e-02
3.356033e-01 -9.154508e-02 1.751271e-02
3.356203e-01 -9.148243e-02 1.734450e-02
3.356410e-01 -9.141623e-02 1.719212e-02
3.356534e-01 -9.135772e-02 1.702244e-02
3.356705e-01 -9.129563e-02 1.685211e-02
3.356858e-01 -9.123388e-02 1.669236e-02
3.357027e-01 -9.117012e-02 1.653203e-02
3.357191e-01 -9.111638e-02 1.636555e-02
3.357313e-01 -9.104875e-02 1.619780e-02
3.357482e-01 -9.099256e-02 1.603579e-02
3.357643e-01 -9.093676e-02 1.587277e-02
3.357763e-01 -9.087825e-02 1.570898e-02
3.357944e-01 -9.081927e-02 1.554468e-02
3.358063e-01 -9.076468e-02 1.538523e-02
3.358242e-01 -9.070730e-02 1.521419e-02
3.358338e-01 -9.065347e-02 1.505348e-02
3.358539e-01 -9.059999e-02 1.489758e-02
3.358644e-01 -9.053904e-02 1.472407e-02
3.358774e-01 -9.049026e-02 1.456718e-02
3.358906e-01 -9.043879e-02 1.439818e-02
3.359061e-01 -9.038596e-02 1.423977e-02
3.359183e-01 -9.033128e-02 1.408017e-02
3.359323e-01 -9.028400e-02 1.391499e-02
3.359452e-01 -9.022922e-02 1.374918e-02
3.359575e-01 -9.018180e-02 1.359281e-02
3.359720e-01 -9.012864e-02 1.341978e-02
3.359858e-01 -9.008278e-02 1.326873e-02
3.359956e-01 -9.003342e-02 1.310486e-02
3.360057e-01 -8.998440e-02 1.292992e-02
3.360199e-01 -8.994361e-02 1.278193e-02
3.360331e-01 -8.989036e-02 1.261674e-02
3.360449e-01 -8.984732e-02 1.245571e-02
3.360501e-01 -8.979878e-02 1.228301e-02
3.360662e-01 -8.975936e-02 1.213244e-02
3.360808e-01 -8.971638e-02 1.197008e-02
3.360885e-01 -8.966491e-02 1.180107e-02
3.361003e-01 -8.962753e-02 1.164780e-02
3.361100e-01 -8.958464e-02 1.147763e-02
3.361220e-01 -8.954303e-02 1.132296e-02
3.361332e-01 -8.949685e-02 1.116180e-02
3.361431e-01 -8.945990e-02 1.099543e-02
3.361519e-01 -8.942324e-02 1.083862e-02
3.361599e-01 -8.937804e-02 1.067517e-02
3.361763e-01 -8.934108e-02 1.051743e-02
3.361819e-01 -8.930149e-02 1.035294e-02
3.361913e-01 -8.926619e-02 1.018816e-02
3.362031e-01 -8.923020e-02 1.003799e-02
3.362081e-01 -8.919058e-02 9.866659e-03
3.362210e-01 -8.915619e-02 9.710727e-03
3.362283e-01 -8.912125e-02 9.546846e-03
3.362422e-01 -8.908357e-02 9.389987e-03
3.362422e-01 -8.905199e-02 9.225896e-03
3.362598e-01 -8.901902e-02 9.072274e-03
3.362593e-01 -8.898526e-02 8.900422e-03
3.362740e-01 -8.894782e-02 8.750791e-03
3.362771e-01 -8.892249e-02 8.584935e-03
3.362884e-01 -8.889079e-02 8.421599e-03
3.362930e-01 -8.885708e-02 8.264457e-03
3.363067e-01 -8.882878e-02 8.110861e-03
3.363074e-01 -8.880192e-02 7.936622e-03
3.363226e-01 -8.876525e-02 7.791788e-03
3.363219e-01 -8.874569e-02 7.620661e-03
3.363319e-01 -8.871461e-02 7.460196e-03
3.363395e-01 -8.868394e-02 7.307242e-03
3.363492e-01 -8.866136e-02 7.145371e-03
3.363549e-01 -8.863403e-02 6.982274e-03
3.363525e-01 -8.860803e-02 6.822066e-03
3.363664e-01 -8.858131e-02 6.668326e-03
3.363725e-01 -8.856506e-02 6.502260e-03
3.363768e-01 -8.852980e-02 6.340434e-03
3.363819e-01 -8.851396e-02 6.184609e-03
3.363899e-01 -8.849118e-02 6.026074e-03
3.363958e-01 -8.846699e-02 5.862711e-03
3.364051e-01 -8.844716e-02 5.708469e-03
3.364026e-01 -8.842619e-02 5.543438e-03
3.364123e-01 -8.840556e-02 5.390035e-03
3.364180e-01 -8.838530e-02 5.226036e-03
3.364177e-01 -8.836653e-02 5.065112e-03
3.364238e-01 -8.835328e-02 4.908601e-03
3.364321e-01 -8.832725e-02 4.748762e-03
3.364324e-01 -8.831590e-02 4.588139e-03
3.364430e-01 -8.829684e-02 4.430802e-03
3.364418e-01 -8.827711e-02 4.273796e-03
3.364424e-01 -8.826764e-02 4.106991e-03
3.364546e-01 -8.824830e-02 3.955864e-03
3.364537e-01 -8.823563e-02 3.786081e-03
3.364608e-01 -8.822466e-02 3.637905e-03
3.364558e-01 -8.820603e-02 3.469944e-03
3.364688e-01 -8.819804e-02 3.319152e-03
3.364702e-01 -8.818400e-02 3.156328e-03
3.364724e-01 -8.816997e-02 2.990962e-03
3.364687e-01 -8.816535e-02 2.842960e-03
3.364786e-01 -8.814826e-02 2.675386e-03
3.364737e-01 -8.814017e-02 2.515841e-03
3.364786e-01 -8.813505e-02 2.361345e-03
3.364928e-01 -8.812258e-02 2.198895e-03
3.364833e-01 -8.811547e-02 2.043471e-03
3.364874e-01 -8.810567e-02 1.882702e-03
3.364901e-01 -8.810317e-02 1.723490e-03
3.364894e-01 -8.809403e-02 1.565374e-03
3.364932e-01 -8.809180e-02 1.400195e-03
3.364937e-01 -8.808452e-02 1.250452e-03
3.364955e-01 -8.808025e-02 1.087341e-03
3.364984e-01 -8.807714e-02 9.268919e-04
3.364971e-01 -8.807093e-02 7.684917e-04
3.364968e-01 -8.806833e-02 6.109713e-04
3.365071e-01 -8.806901e-02 4.519002e-04
3.364945e-01 -8.806709e-02 2.945327e-04
3.364967e-01 -8.806410e-02 1.295869e-04
3.365043e-01 -8.806121e-02 -2.744147e-05
3.364942e-01 -8.806787e-02 -1.831310e-04
3.365066e-01 -8.806178e-02 -3.432149e-04
3.364980e-01 -8.806904e-02 -5.062969e-04
3.364984e-01 -8.806551e-02 -6.629643e-04
3.365039e-01 -8.806949e-02 -8.194926e-04
3.364938e-01 -8.807580e-02 -9.784559e-04
3.365042e-01 -8.807720e-02 -1.137139e-03
3.364843e-01 -8.808533e-02 -1.304942e-03
3.364990e-01 -8.808344e-02 -1.451850e-03
3.364933e-01 -8.809079e-02 -1.619876e-03
3.364946e-01 -8.809821e-02 -1.775028e-03
3.364951e-01 -8.810472e-02 -1.933807e-03
3.364973e-01 -8.811281e-02 -2.085007e-03
3.364776e-01 -8.811519e-02 -2.263085e-03
3.364865e-01 -8.812819e-02 -2.409467e-03
3.364854e-01 -8.813891e-02 -2.566729e-03
3.364928e-01 -8.813917e-02 -2.729624e-03
3.364788e-01 -8.815416e-02 -2.891008e-03
3.364639e-01 -8.816724e-02 -3.048231e-03
3.364830e-01 -8.817817e-02 -3.208014e-03
3.364672e-01 -8.818774e-02 -3.367152e-03
3.364766e-01 -8.820288e-02 -3.519881e-03
3.364659e-01 -8.821522e-02 -3.683245e-03
3.364677e-01 -8.822449e-02 -3.847189e-03
3.364621e-01 -8.823980e-02 -4.001492e-03
3.364386e-01 -8.825651e-02 -4.167306e-03
3.364542e-01 -8.827056e-02 -4.319319e-03
3.364561e-01 -8.828680e-02 -4.480398e-03
3.364382e-01 -8.830674e-02 -4.651605e-03
3.364474e-01 -8.831936e-02 -4.793675e-03
3.364427e-01 -8.833383e-02 -4.956901e-03
3.364347e-01 -8.835855e-02 -5.114698e-03
3.364166e-01 -8.837373e-02 -5.283916e-03
3.364243e-01 -8.839296e-02 -5.434741e-03
3.364180e-01 -8.841276e-02 -5.602801e-03
3.364104e-01 -8.843428e-02 -5.759796e-03
3.364096e-01 -8.845639e-02 -5.915485e-03
3.364162e-01 -8.847870e-02 -6.071795e-03
3.364025e-01 -8.849721e-02 -6.240710e-03
3.363739e-01 -8.852107e-02 -6.396862e-03
3.363957e-01 -8.854112e-02 -6.551479e-03
3.363819e-01 -8.857155e-02 -6.725402e-03
3.363753e-01 -8.859315e-02 -6.865675e-03
3.363654e-01 -8.861417e-02 -7.042483e-03
3.363709e-01 -8.864863e-02 -7.188154e-03
3.363545e-01 -8.867002e-02 -7.358417e-03
3.363402e-01 -8.869461e-02 -7.519340e-03
3.363518e-01 -8.872662e-02 -7.676961e-03
3.363242e-01 -8.875116e-02 -7.839522e-03
3.363301e-01 -8.878066e-02 -7.995863e-03
3.363358e-01 -8.881160e-02 -8.156171e-03
3.363028e-01 -8.884018e-02 -8.315490e-03
3.363095e-01 -8.887196e-02 -8.473232e-03
3.363048e-01 -8.890013e-02 -8.638586e-03
3.362849e-01 -8.893138e-02 -8.801823e-03
3.362809e-01 -8.896339e-02 -8.954996e-03
3.362866e-01 -8.900032e-02 -9.120747e-03
3.362682e-01 -8.902840e-02 -9.276983e-03
3.362481e-01 -8.906527e-02 -9.438013e-03
3.362501e-01 -8.909801e-02 -9.610459e-03
3.362372e-01 -8.913486e-02 -9.759424e-03
3.362454e-01 -8.916900e-02 -9.922962e-03
3.362174e-01 -8.920969e-02 -1.008378e-02
3.362234e-01 -8.924200e-02 -1.024595e-02
3.362106e-01 -8.927800e-02 -1.040322e-02
3.361970e-01 -8.931758e-02 -1.057002e-02
3.361730e-01 -8.935950e-02 -1.072714e-02
3.361811e-01 -8.939228e-02 -1.089555e-02
3.361825e-01 -8.943566e-02 -1.104086e-02
3.361471e-01 -8.947598e-02 -1.121816e-02
3.361549e-01 -8.951545e-02 -1.136526e-02
3.361321e-01 -8.955626e-02 -1.154030e-02
3.361267e-01 -8.960383e-02 -1.170416e-02
3.361069e-01 -8.964335e-02 -1.185660e-02
3.361153e-01 -8.968375e-02 -1.201185e-02
3.360936e-01 -8.972756e-02 -1.218488e-02
